=== 資質・能力、学修目標 ===
医学教育モデル・コア・カリキュラム(令和4年度改訂版)_第1章：医師として求められる基本的な資質・能力、第2章：学修目標      Unnamed: 1                                                                           Unnamed: 2 Unnamed: 3                    Unnamed: 4                                                                                    Unnamed: 5 Unnamed: 6                 Unnamed: 7  Unnamed: 8                                                                                                                                                                              Unnamed: 9
                                                         第1層           第1層_語                                                                               第1層_説明        第2層                         第2層_語                                                                                        第2層_説明        第3層                      第3層_語         第4層                                                                                                                                                                                   第4層_語
                                                          GE 総合的に患者・生活者をみる姿勢  患者の抱える問題を臓器横断的に捉えた上で、心理社会的背景も踏まえ、ニーズに応じて柔軟に自身の専門領域にとどまらずに診療を行い、個人と社会のウェルビーイングを実現する。      GE-01                  全人的な視点とアプローチ         患者の抱える問題を臓器横断的だけでなく心理・社会的視点で捉え、専門領域にとどまらない姿勢で責任をもって診療に関わり、最善の意思決定や行動科学に基づく臨床実践に関与できる。   GE-01-02       生物・心理・社会的な問題への包括的な視点 GE-01-02-01                                                                                                                                                          身体・心理・社会の問題を統合したアプローチを理解している。
                                                          GE 総合的に患者・生活者をみる姿勢  患者の抱える問題を臓器横断的に捉えた上で、心理社会的背景も踏まえ、ニーズに応じて柔軟に自身の専門領域にとどまらずに診療を行い、個人と社会のウェルビーイングを実現する。      GE-01                  全人的な視点とアプローチ         患者の抱える問題を臓器横断的だけでなく心理・社会的視点で捉え、専門領域にとどまらない姿勢で責任をもって診療に関わり、最善の意思決定や行動科学に基づく臨床実践に関与できる。   GE-01-02       生物・心理・社会的な問題への包括的な視点 GE-01-02-02                                                                                                                                                         個人・家族の双方への影響を踏まえたアプローチを理解している。
                                                          GE 総合的に患者・生活者をみる姿勢  患者の抱える問題を臓器横断的に捉えた上で、心理社会的背景も踏まえ、ニーズに応じて柔軟に自身の専門領域にとどまらずに診療を行い、個人と社会のウェルビーイングを実現する。      GE-01                  全人的な視点とアプローチ         患者の抱える問題を臓器横断的だけでなく心理・社会的視点で捉え、専門領域にとどまらない姿勢で責任をもって診療に関わり、最善の意思決定や行動科学に基づく臨床実践に関与できる。   GE-01-03                    患者中心の医療 GE-01-03-01                                                                                                                                                   個々の患者の医療への期待、解釈モデル、健康観を聞き出すことができる。
                                                          GE 総合的に患者・生活者をみる姿勢  患者の抱える問題を臓器横断的に捉えた上で、心理社会的背景も踏まえ、ニーズに応じて柔軟に自身の専門領域にとどまらずに診療を行い、個人と社会のウェルビーイングを実現する。      GE-01                  全人的な視点とアプローチ         患者の抱える問題を臓器横断的だけでなく心理・社会的視点で捉え、専門領域にとどまらない姿勢で責任をもって診療に関わり、最善の意思決定や行動科学に基づく臨床実践に関与できる。   GE-01-03                    患者中心の医療 GE-01-03-02                                                                                                                                                 患者の社会的背景（経済的・制度的側面等）が病いに及ぼす影響を理解している。
                                                          GE 総合的に患者・生活者をみる姿勢  患者の抱える問題を臓器横断的に捉えた上で、心理社会的背景も踏まえ、ニーズに応じて柔軟に自身の専門領域にとどまらずに診療を行い、個人と社会のウェルビーイングを実現する。      GE-01                  全人的な視点とアプローチ         患者の抱える問題を臓器横断的だけでなく心理・社会的視点で捉え、専門領域にとどまらない姿勢で責任をもって診療に関わり、最善の意思決定や行動科学に基づく臨床実践に関与できる。   GE-01-03                    患者中心の医療 GE-01-03-03                                                                                                                                                     医療の継続性（時間・情報・関係等）がもたらす影響の概要を理解している。
                                                          GE 総合的に患者・生活者をみる姿勢  患者の抱える問題を臓器横断的に捉えた上で、心理社会的背景も踏まえ、ニーズに応じて柔軟に自身の専門領域にとどまらずに診療を行い、個人と社会のウェルビーイングを実現する。      GE-01                  全人的な視点とアプローチ         患者の抱える問題を臓器横断的だけでなく心理・社会的視点で捉え、専門領域にとどまらない姿勢で責任をもって診療に関わり、最善の意思決定や行動科学に基づく臨床実践に関与できる。   GE-01-04             根拠に基づいた医療<EBM> GE-01-04-01                                                                                                                                                        根拠に基づいた医療（EBM）の5つのステップを列挙できる。
                                                          GE 総合的に患者・生活者をみる姿勢  患者の抱える問題を臓器横断的に捉えた上で、心理社会的背景も踏まえ、ニーズに応じて柔軟に自身の専門領域にとどまらずに診療を行い、個人と社会のウェルビーイングを実現する。      GE-01                  全人的な視点とアプローチ         患者の抱える問題を臓器横断的だけでなく心理・社会的視点で捉え、専門領域にとどまらない姿勢で責任をもって診療に関わり、最善の意思決定や行動科学に基づく臨床実践に関与できる。   GE-01-04             根拠に基づいた医療<EBM> GE-01-04-02                                                                                                                                                             PICO（PECO）を用いた問題の定式化ができる。
                                                          GE 総合的に患者・生活者をみる姿勢  患者の抱える問題を臓器横断的に捉えた上で、心理社会的背景も踏まえ、ニーズに応じて柔軟に自身の専門領域にとどまらずに診療を行い、個人と社会のウェルビーイングを実現する。      GE-01                  全人的な視点とアプローチ         患者の抱える問題を臓器横断的だけでなく心理・社会的視点で捉え、専門領域にとどまらない姿勢で責任をもって診療に関わり、最善の意思決定や行動科学に基づく臨床実践に関与できる。   GE-01-04             根拠に基づいた医療<EBM> GE-01-04-03                                                                                                                                        データベースや二次文献からのエビデンス、診療ガイドラインを検索することができる。
                                                          GE 総合的に患者・生活者をみる姿勢  患者の抱える問題を臓器横断的に捉えた上で、心理社会的背景も踏まえ、ニーズに応じて柔軟に自身の専門領域にとどまらずに診療を行い、個人と社会のウェルビーイングを実現する。      GE-01                  全人的な視点とアプローチ         患者の抱える問題を臓器横断的だけでなく心理・社会的視点で捉え、専門領域にとどまらない姿勢で責任をもって診療に関わり、最善の意思決定や行動科学に基づく臨床実践に関与できる。   GE-01-04             根拠に基づいた医療<EBM> GE-01-04-04                                                                                                                                                                  得られたエビデンスの批判的吟味ができる。
                                                          GE 総合的に患者・生活者をみる姿勢  患者の抱える問題を臓器横断的に捉えた上で、心理社会的背景も踏まえ、ニーズに応じて柔軟に自身の専門領域にとどまらずに診療を行い、個人と社会のウェルビーイングを実現する。      GE-01                  全人的な視点とアプローチ         患者の抱える問題を臓器横断的だけでなく心理・社会的視点で捉え、専門領域にとどまらない姿勢で責任をもって診療に関わり、最善の意思決定や行動科学に基づく臨床実践に関与できる。   GE-01-04             根拠に基づいた医療<EBM> GE-01-04-05                                                                                                                                                      診療ガイドラインの種類、推奨の強さ、使用上の注意を理解している。
                                                          GE 総合的に患者・生活者をみる姿勢  患者の抱える問題を臓器横断的に捉えた上で、心理社会的背景も踏まえ、ニーズに応じて柔軟に自身の専門領域にとどまらずに診療を行い、個人と社会のウェルビーイングを実現する。      GE-01                  全人的な視点とアプローチ         患者の抱える問題を臓器横断的だけでなく心理・社会的視点で捉え、専門領域にとどまらない姿勢で責任をもって診療に関わり、最善の意思決定や行動科学に基づく臨床実践に関与できる。   GE-01-04             根拠に基づいた医療<EBM> GE-01-04-06                                                                                                                                                    患者の個別性や状況を考慮してエビデンスの適用について考えることができる。
                                                          GE 総合的に患者・生活者をみる姿勢  患者の抱える問題を臓器横断的に捉えた上で、心理社会的背景も踏まえ、ニーズに応じて柔軟に自身の専門領域にとどまらずに診療を行い、個人と社会のウェルビーイングを実現する。      GE-01                  全人的な視点とアプローチ         患者の抱える問題を臓器横断的だけでなく心理・社会的視点で捉え、専門領域にとどまらない姿勢で責任をもって診療に関わり、最善の意思決定や行動科学に基づく臨床実践に関与できる。   GE-01-05                       行動科学 GE-01-05-01                                                                                                                                                  行動科学に関する知識・理論・面接法を予防医療、診断、治療、ケアに適用できる。
                                                          GE 総合的に患者・生活者をみる姿勢  患者の抱える問題を臓器横断的に捉えた上で、心理社会的背景も踏まえ、ニーズに応じて柔軟に自身の専門領域にとどまらずに診療を行い、個人と社会のウェルビーイングを実現する。      GE-01                  全人的な視点とアプローチ         患者の抱える問題を臓器横断的だけでなく心理・社会的視点で捉え、専門領域にとどまらない姿勢で責任をもって診療に関わり、最善の意思決定や行動科学に基づく臨床実践に関与できる。   GE-01-05                       行動科学 GE-01-05-02                                                                                                                                                                   適切な環境調整や認知行動療法を提案できる。
                                                          GE 総合的に患者・生活者をみる姿勢  患者の抱える問題を臓器横断的に捉えた上で、心理社会的背景も踏まえ、ニーズに応じて柔軟に自身の専門領域にとどまらずに診療を行い、個人と社会のウェルビーイングを実現する。      GE-01                  全人的な視点とアプローチ         患者の抱える問題を臓器横断的だけでなく心理・社会的視点で捉え、専門領域にとどまらない姿勢で責任をもって診療に関わり、最善の意思決定や行動科学に基づく臨床実践に関与できる。   GE-01-05                       行動科学 GE-01-05-03                                                                                                                                                                   健康に関する行動経済学の知識を活用できる。
                                                          GE 総合的に患者・生活者をみる姿勢  患者の抱える問題を臓器横断的に捉えた上で、心理社会的背景も踏まえ、ニーズに応じて柔軟に自身の専門領域にとどまらずに診療を行い、個人と社会のウェルビーイングを実現する。      GE-01                  全人的な視点とアプローチ         患者の抱える問題を臓器横断的だけでなく心理・社会的視点で捉え、専門領域にとどまらない姿勢で責任をもって診療に関わり、最善の意思決定や行動科学に基づく臨床実践に関与できる。   GE-01-06                       緩和ケア GE-01-06-01                                                                                                                                   緩和ケアの概念を理解した上で、全人的苦痛（身体的苦痛、心理社会的苦痛、スピリチュアルペイン）を評価できる。
                                                          GE 総合的に患者・生活者をみる姿勢  患者の抱える問題を臓器横断的に捉えた上で、心理社会的背景も踏まえ、ニーズに応じて柔軟に自身の専門領域にとどまらずに診療を行い、個人と社会のウェルビーイングを実現する。      GE-01                  全人的な視点とアプローチ         患者の抱える問題を臓器横断的だけでなく心理・社会的視点で捉え、専門領域にとどまらない姿勢で責任をもって診療に関わり、最善の意思決定や行動科学に基づく臨床実践に関与できる。   GE-01-06                       緩和ケア GE-01-06-02                                                                                                                                                       がん・非がんの症状緩和の薬物療法や非薬物療法の概要を理解している。
                                                          GE 総合的に患者・生活者をみる姿勢  患者の抱える問題を臓器横断的に捉えた上で、心理社会的背景も踏まえ、ニーズに応じて柔軟に自身の専門領域にとどまらずに診療を行い、個人と社会のウェルビーイングを実現する。      GE-01                  全人的な視点とアプローチ         患者の抱える問題を臓器横断的だけでなく心理・社会的視点で捉え、専門領域にとどまらない姿勢で責任をもって診療に関わり、最善の意思決定や行動科学に基づく臨床実践に関与できる。   GE-01-06                       緩和ケア GE-01-06-03                                                                                   救急・集中治療における治療・ケアに関して、人生の最終段階における医療（エンド・オブ・ライフ・ケア）を踏まえた患者・家族とのコミュニケーションの意義を理解し、頻度の高い苦痛とその対処法・ケアを計画できる。
                                                          GE 総合的に患者・生活者をみる姿勢  患者の抱える問題を臓器横断的に捉えた上で、心理社会的背景も踏まえ、ニーズに応じて柔軟に自身の専門領域にとどまらずに診療を行い、個人と社会のウェルビーイングを実現する。      GE-01                  全人的な視点とアプローチ         患者の抱える問題を臓器横断的だけでなく心理・社会的視点で捉え、専門領域にとどまらない姿勢で責任をもって診療に関わり、最善の意思決定や行動科学に基づく臨床実践に関与できる。   GE-01-06                       緩和ケア GE-01-06-04                                                                                                                                                    慢性疼痛の病態、経過、治療を理解した上で、その対処法・ケアを計画できる。
                                                          GE 総合的に患者・生活者をみる姿勢  患者の抱える問題を臓器横断的に捉えた上で、心理社会的背景も踏まえ、ニーズに応じて柔軟に自身の専門領域にとどまらずに診療を行い、個人と社会のウェルビーイングを実現する。      GE-01                  全人的な視点とアプローチ         患者の抱える問題を臓器横断的だけでなく心理・社会的視点で捉え、専門領域にとどまらない姿勢で責任をもって診療に関わり、最善の意思決定や行動科学に基づく臨床実践に関与できる。   GE-01-06                       緩和ケア GE-01-06-05                                                                                                                          患者の苦痛や不安感に配慮しながら、就学・就労、育児・介護等との両立支援を含め患者と家族に対して誠実で適切な支援を計画できる。
                                                          GE 総合的に患者・生活者をみる姿勢  患者の抱える問題を臓器横断的に捉えた上で、心理社会的背景も踏まえ、ニーズに応じて柔軟に自身の専門領域にとどまらずに診療を行い、個人と社会のウェルビーイングを実現する。      GE-02                   地域の視点とアプローチ           地域の実情に応じた医療・保健・福祉・介護の現状及び課題を理解し、医療の基本としてのプライマリ・ケアの実践、ヘルスケアシステムの質の向上に貢献するための能力を獲得する。   GE-02-01           プライマリ・ケアにおける基本概念 GE-02-01-01                                                                                                                                         地域の健康格差を理解し、医療へのアクセス障害等のヘルスケアシステム上の課題を適切に判断できる。
                                                          GE 総合的に患者・生活者をみる姿勢  患者の抱える問題を臓器横断的に捉えた上で、心理社会的背景も踏まえ、ニーズに応じて柔軟に自身の専門領域にとどまらずに診療を行い、個人と社会のウェルビーイングを実現する。      GE-02                   地域の視点とアプローチ           地域の実情に応じた医療・保健・福祉・介護の現状及び課題を理解し、医療の基本としてのプライマリ・ケアの実践、ヘルスケアシステムの質の向上に貢献するための能力を獲得する。   GE-02-01           プライマリ・ケアにおける基本概念 GE-02-01-02                                                                                                                                                      患者の所属する地域や文化的な背景が健康に関連することを理解している。
                                                          GE 総合的に患者・生活者をみる姿勢  患者の抱える問題を臓器横断的に捉えた上で、心理社会的背景も踏まえ、ニーズに応じて柔軟に自身の専門領域にとどまらずに診療を行い、個人と社会のウェルビーイングを実現する。      GE-02                   地域の視点とアプローチ           地域の実情に応じた医療・保健・福祉・介護の現状及び課題を理解し、医療の基本としてのプライマリ・ケアの実践、ヘルスケアシステムの質の向上に貢献するための能力を獲得する。   GE-02-02             地域におけるプライマリ・ケア GE-02-02-01                                                                                                                       地域（都会・郊外・へき地・離島を含む）の実情に応じた医療と医師の偏在（地域、診療科及び臨床・非臨床）の現状の概要を理解している。
                                                          GE 総合的に患者・生活者をみる姿勢  患者の抱える問題を臓器横断的に捉えた上で、心理社会的背景も踏まえ、ニーズに応じて柔軟に自身の専門領域にとどまらずに診療を行い、個人と社会のウェルビーイングを実現する。      GE-02                   地域の視点とアプローチ           地域の実情に応じた医療・保健・福祉・介護の現状及び課題を理解し、医療の基本としてのプライマリ・ケアの実践、ヘルスケアシステムの質の向上に貢献するための能力を獲得する。   GE-02-02             地域におけるプライマリ・ケア GE-02-02-02                                                                                                                                                 地域の医療体制や診療機関の規模・役割に応じて、医療者として柔軟に対応できる。
                                                          GE 総合的に患者・生活者をみる姿勢  患者の抱える問題を臓器横断的に捉えた上で、心理社会的背景も踏まえ、ニーズに応じて柔軟に自身の専門領域にとどまらずに診療を行い、個人と社会のウェルビーイングを実現する。      GE-02                   地域の視点とアプローチ           地域の実情に応じた医療・保健・福祉・介護の現状及び課題を理解し、医療の基本としてのプライマリ・ケアの実践、ヘルスケアシステムの質の向上に貢献するための能力を獲得する。   GE-02-02             地域におけるプライマリ・ケア GE-02-02-03                                                                                                                                             患者の居住する地域における各疾患の罹患率、有病率等の指標を用い、臨床推論で活用できる。
                                                          GE 総合的に患者・生活者をみる姿勢  患者の抱える問題を臓器横断的に捉えた上で、心理社会的背景も踏まえ、ニーズに応じて柔軟に自身の専門領域にとどまらずに診療を行い、個人と社会のウェルビーイングを実現する。      GE-02                   地域の視点とアプローチ           地域の実情に応じた医療・保健・福祉・介護の現状及び課題を理解し、医療の基本としてのプライマリ・ケアの実践、ヘルスケアシステムの質の向上に貢献するための能力を獲得する。   GE-02-02             地域におけるプライマリ・ケア GE-02-02-04                                                                                                                               地域の量的指標（人口構成等）や質的情報（地理的・歴史的・経済的・文化的背景）を収集し、地域の健康課題を説明できる。
